# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
#
VARNAMES: CID IDSURVEY zCMB zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: 1077195 12 0.86342 0.86342 43.91093 0.21350 0.00220 0.29076
SN: 63805 12 0.86352 0.86352 43.61690 0.17170 0.00220 0.00655
SN: 644667 12 0.86354 0.86354 43.50493 0.13640 0.00220 0.01489
SN: 47215 12 0.86362 0.86362 43.68345 0.14780 0.00220 0.01089
SN: 394652 12 0.86364 0.86364 43.83014 0.16500 0.00220 0.00699
SN: 1103975 12 0.86377 0.86377 43.83935 0.16240 0.00220 0.00631
SN: 459902 12 0.86385 0.86385 43.55778 0.15330 0.00220 0.00561
SN: 779639 12 0.86385 0.86385 43.64244 0.17750 0.00220 0.00954
SN: 432409 12 0.86409 0.86409 43.56770 0.13960 0.00220 0.00852
SN: 1046133 12 0.86437 0.86437 43.83088 0.17000 0.00220 0.01326
SN: 958625 12 0.86444 0.86444 43.58040 0.15810 0.00220 0.00339
SN: 1031884 12 0.86464 0.86464 43.91594 0.15470 0.00220 0.00448
SN: 648286 12 0.86481 0.86481 43.85809 0.19000 0.00220 0.02224
SN: 518966 12 0.86496 0.86496 43.97043 0.22140 0.00220 0.01786
SN: 263795 12 0.86511 0.86511 43.68421 0.17220 0.00220 0.55783
SN: 758033 12 0.86546 0.86546 43.66519 0.15130 0.00220 0.00424
SN: 396641 12 0.86596 0.86596 43.65842 0.20160 0.00220 0.00273
SN: 675085 12 0.86605 0.86605 43.48291 0.16450 0.00220 0.01238
SN: 1063453 12 0.86622 0.86622 43.67586 0.16650 0.00220 0.00822
SN: 1025510 12 0.86638 0.86638 43.50821 0.17130 0.00220 0.00376
SN: 57586 12 0.86676 0.86676 43.52863 0.14370 0.00220 0.23958
SN: 592737 12 0.86681 0.86681 43.75381 0.16690 0.00220 0.00893
SN: 212856 12 0.86692 0.86692 43.97341 0.16100 0.00220 0.00841
SN: 1067224 12 0.86711 0.86711 43.86987 0.15220 0.00220 0.03956
SN: 1130280 12 0.86715 0.86715 44.13200 0.27590 0.00220 0.02078
SN: 585967 12 0.86729 0.86729 44.05349 0.18260 0.00220 0.00656
SN: 1050920 12 0.86730 0.86730 43.71744 0.15780 0.00220 0.00826
SN: 4684 12 0.86741 0.86741 43.70356 0.14970 0.00220 0.01993
SN: 178310 12 0.86751 0.86751 43.42997 0.14530 0.00220 0.01014
SN: 1112747 12 0.86762 0.86762 43.77848 0.14630 0.00220 0.01054
SN: 17555 12 0.86764 0.86764 43.84730 0.12270 0.00220 0.03493
SN: 211246 12 0.86766 0.86766 43.36539 0.15650 0.00220 0.01002
SN: 92231 12 0.86790 0.86790 43.65470 0.18720 0.00220 0.00638
SN: 980122 12 0.86793 0.86793 43.73469 0.17580 0.00220 0.05220
SN: 805738 12 0.86799 0.86799 43.75290 0.20970 0.00220 0.00567
SN: 660101 12 0.86822 0.86822 43.60364 0.17710 0.00220 0.00970
SN: 102764 12 0.86823 0.86823 43.71365 0.14950 0.00220 0.01181
SN: 14321 12 0.86823 0.86823 43.76802 0.21600 0.00220 0.01278
SN: 531736 12 0.86833 0.86833 43.60819 0.14650 0.00220 0.01012
SN: 644327 12 0.86856 0.86856 43.88152 0.16830 0.00220 0.00925
SN: 1126199 12 0.86859 0.86859 43.85283 0.15510 0.00220 0.00768
SN: 583530 12 0.86862 0.86862 43.84230 0.17870 0.00220 0.00576
SN: 893235 12 0.86865 0.86865 43.72946 0.14630 0.00220 0.00276
SN: 624233 12 0.86871 0.86871 43.98866 0.25210 0.00220 0.00355
SN: 605619 12 0.86886 0.86886 43.19121 0.14130 0.00220 0.00669
SN: 143228 12 0.86926 0.86926 44.00670 0.18340 0.00220 0.01712
SN: 322259 12 0.86926 0.86926 43.86384 0.19980 0.00220 0.02361
SN: 945938 12 0.86930 0.86930 43.74662 0.20750 0.00220 0.00612
SN: 122540 12 0.86933 0.86933 43.63048 0.15910 0.00220 0.01586
SN: 1174159 12 0.86941 0.86941 43.94290 0.14050 0.00220 0.00449
SN: 579375 12 0.86946 0.86946 43.59654 0.14260 0.00220 0.00255
SN: 1019524 12 0.86950 0.86950 43.58616 0.13950 0.00220 0.00697
SN: 1107861 12 0.86969 0.86969 43.68021 0.15650 0.00220 0.07786
SN: 271072 12 0.86982 0.86982 43.40646 0.18390 0.00220 0.00468
SN: 374432 12 0.86986 0.86986 43.70459 0.15130 0.00220 0.00345
SN: 98988 12 0.86990 0.86990 43.71573 0.14500 0.00220 0.00745
SN: 253030 12 0.86996 0.86996 43.74806 0.13950 0.00220 0.00321
SN: 696408 12 0.87003 0.87003 43.76534 0.17030 0.00220 0.01492
SN: 389219 12 0.87054 0.87054 43.47021 0.14610 0.00220 0.00423
SN: 928055 12 0.87063 0.87063 43.50553 0.15280 0.00220 0.00874
SN: 122937 12 0.87070 0.87070 43.98667 0.18240 0.00220 0.03024
SN: 905931 12 0.87070 0.87070 43.89547 0.15530 0.00220 0.04050
SN: 198177 12 0.87071 0.87071 43.73705 0.14900 0.00220 0.01017
SN: 446332 12 0.87076 0.87076 43.82767 0.16400 0.00220 0.00929
SN: 779927 12 0.87080 0.87080 44.17133 0.22470 0.00220 0.01372
SN: 729438 12 0.87118 0.87118 43.65456 0.16030 0.00220 0.00815
SN: 1041227 12 0.87122 0.87122 43.84836 0.17640 0.00220 0.04282
SN: 522827 12 0.87122 0.87122 43.95033 0.15730 0.00220 0.01084
SN: 631541 12 0.87126 0.87126 43.88820 0.16210 0.00220 0.00348
SN: 1009962 12 0.87135 0.87135 43.51314 0.15660 0.00220 0.42213
SN: 1080715 12 0.87136 0.87136 43.55117 0.14980 0.00220 0.04731
SN: 76628 12 0.87141 0.87141 43.68212 0.14570 0.00220 0.01538
SN: 1116065 12 0.87143 0.87143 43.57073 0.14820 0.00220 0.00617
SN: 898942 12 0.87165 0.87165 43.62197 0.18440 0.00220 0.01411
SN: 668941 12 0.87194 0.87194 43.81328 0.16040 0.00220 0.00848
SN: 1091595 12 0.87201 0.87201 43.62541 0.14750 0.00220 0.00295
SN: 162880 12 0.87255 0.87255 44.13060 0.19360 0.00220 0.00500
SN: 718502 12 0.87261 0.87261 43.60206 0.16010 0.00220 0.00559
SN: 570462 12 0.87267 0.87267 44.09807 0.20940 0.00220 0.01622
SN: 543407 12 0.87281 0.87281 43.87345 0.14730 0.00220 0.00633
SN: 324581 12 0.87300 0.87300 43.67146 0.15860 0.00220 0.00221
SN: 1069022 12 0.87302 0.87302 43.75813 0.17080 0.00220 0.00513
SN: 219825 12 0.87318 0.87318 43.90298 0.20870 0.00220 0.02389
SN: 1036348 12 0.87326 0.87326 43.73340 0.18640 0.00220 0.00493
SN: 880365 12 0.87327 0.87327 43.55221 0.14080 0.00220 0.00921
SN: 1003203 12 0.87334 0.87334 43.74219 0.15880 0.00220 0.00958
SN: 120757 12 0.87338 0.87338 43.69096 0.14490 0.00220 0.00892
SN: 700900 12 0.87352 0.87352 43.82486 0.14860 0.00220 0.00421
SN: 134290 12 0.87353 0.87353 43.58293 0.14010 0.00220 0.00516
SN: 593331 12 0.87413 0.87413 43.65205 0.13960 0.00220 0.01045
SN: 53676 12 0.87421 0.87421 43.84664 0.20290 0.00220 0.01304
SN: 376457 12 0.87424 0.87424 43.57027 0.18740 0.00220 0.00309
SN: 631763 12 0.87426 0.87426 43.71662 0.21430 0.00220 0.00661
SN: 831127 12 0.87462 0.87462 43.63833 0.13700 0.00220 0.00264
SN: 991264 12 0.87484 0.87484 43.69718 0.15580 0.00220 0.00494
SN: 424935 12 0.87502 0.87502 43.82582 0.16550 0.00220 0.01794
SN: 1055208 12 0.87508 0.87508 43.76194 0.16590 0.00220 0.01081
SN: 128445 12 0.87540 0.87540 43.83928 0.15790 0.00220 0.00857
SN: 907075 12 0.87548 0.87548 43.57516 0.14940 0.00220 0.00863
SN: 769203 12 0.87580 0.87580 43.71650 0.18450 0.00220 0.00611
SN: 615706 12 0.87596 0.87596 43.65057 0.16310 0.00220 0.00657
SN: 499131 12 0.87604 0.87604 43.45707 0.15480 0.00220 0.33668
SN: 256275 12 0.87605 0.87605 44.01396 0.24640 0.00220 0.19267
SN: 482542 12 0.87607 0.87607 43.74816 0.14230 0.00220 0.00515
SN: 189197 12 0.87608 0.87608 43.58256 0.15420 0.00220 0.00694
SN: 467363 12 0.87644 0.87644 44.06148 0.16050 0.00220 0.00651
SN: 382658 12 0.87652 0.87652 43.66683 0.14690 0.00220 0.01665
SN: 376980 12 0.87658 0.87658 43.74226 0.14990 0.00220 0.00951
SN: 148865 12 0.87668 0.87668 43.86292 0.16970 0.00220 0.00530
SN: 1113340 12 0.87701 0.87701 43.85131 0.14410 0.00220 0.00803
SN: 761765 12 0.87708 0.87708 43.71367 0.18150 0.00220 0.09769
SN: 1005633 12 0.87719 0.87719 43.86227 0.15590 0.00220 0.00798
SN: 1114998 12 0.87753 0.87753 43.53362 0.15320 0.00220 0.01122
SN: 967961 12 0.87758 0.87758 44.02018 0.18570 0.00220 0.00384
SN: 939580 12 0.87785 0.87785 43.92787 0.15700 0.00220 0.00554
SN: 624087 12 0.87792 0.87792 43.88765 0.15900 0.00220 0.00573
SN: 1145811 12 0.87793 0.87793 43.59545 0.22980 0.00220 0.00511
SN: 440096 12 0.87820 0.87820 43.86537 0.20580 0.00220 0.00692
SN: 1081535 12 0.87825 0.87825 43.56277 0.14080 0.00220 0.01682
SN: 877346 12 0.87873 0.87873 43.94543 0.25170 0.00220 0.00343
SN: 537893 12 0.87884 0.87884 43.51408 0.15810 0.00220 0.00987
SN: 34881 12 0.87899 0.87899 43.83175 0.17890 0.00220 0.04261
SN: 32718 12 0.87906 0.87906 43.47450 0.18980 0.00220 0.01894
SN: 373910 12 0.87908 0.87908 43.77527 0.22480 0.00220 0.00625
SN: 1017420 12 0.87919 0.87919 43.68578 0.14880 0.00220 0.02580
SN: 1125105 12 0.87927 0.87927 43.86637 0.17890 0.00220 0.01039
SN: 407981 12 0.87949 0.87949 43.81440 0.13740 0.00220 0.01087
SN: 675905 12 0.87960 0.87960 43.49558 0.15810 0.00220 0.09810
SN: 714238 12 0.87969 0.87969 43.94180 0.16940 0.00210 0.01521
SN: 309588 12 0.87973 0.87973 43.92527 0.14020 0.00210 0.00800
SN: 853735 12 0.87993 0.87993 43.69368 0.14790 0.00210 0.01835
SN: 75470 12 0.88001 0.88001 43.84230 0.16360 0.00210 0.02098
SN: 73894 12 0.88016 0.88016 43.55307 0.17680 0.00210 0.01110
SN: 412193 12 0.88033 0.88033 43.46808 0.14910 0.00210 0.01111
SN: 985855 12 0.88035 0.88035 43.80824 0.15470 0.00210 0.02076
SN: 789299 12 0.88046 0.88046 43.77150 0.19270 0.00210 0.00595
SN: 646411 12 0.88056 0.88056 43.82480 0.15760 0.00210 0.00274
SN: 1160885 12 0.88057 0.88057 43.63316 0.14080 0.00210 0.00210
SN: 929961 12 0.88061 0.88061 43.57290 0.14740 0.00210 0.01110
SN: 314540 12 0.88062 0.88062 43.65383 0.18800 0.00210 0.00838
SN: 875349 12 0.88081 0.88081 43.87046 0.16470 0.00210 0.00487
SN: 398794 12 0.88091 0.88091 43.83018 0.20420 0.00210 0.01317
SN: 424392 12 0.88095 0.88095 43.81459 0.15360 0.00210 0.00610
SN: 286203 12 0.88114 0.88114 43.73805 0.13710 0.00210 0.00350
SN: 121175 12 0.88193 0.88193 43.95876 0.18940 0.00210 0.01069
SN: 411300 12 0.88197 0.88197 44.16387 0.15800 0.00210 0.00981
SN: 106320 12 0.88213 0.88213 43.42402 0.13260 0.00210 0.00474
SN: 188201 12 0.88226 0.88226 43.66482 0.17260 0.00210 0.02171
SN: 805422 12 0.88226 0.88226 43.40686 0.18140 0.00210 0.05994
SN: 257831 12 0.88235 0.88235 43.44786 0.17590 0.00210 0.02520
SN: 447908 12 0.88245 0.88245 44.00071 0.18730 0.00210 0.00979
SN: 439097 12 0.88263 0.88263 44.16745 0.18330 0.00210 0.00287
SN: 849019 12 0.88289 0.88289 44.03136 0.17170 0.00210 0.00844
SN: 362771 12 0.88290 0.88290 43.97063 0.17180 0.00210 0.05819
SN: 153165 12 0.88310 0.88310 43.87777 0.14940 0.00210 0.00589
SN: 538612 12 0.88321 0.88321 43.65435 0.18020 0.00210 0.00331
SN: 481518 12 0.88323 0.88323 43.59071 0.16630 0.00210 0.00454
SN: 1146189 12 0.88354 0.88354 43.86183 0.22060 0.00210 0.00346
SN: 922151 12 0.88371 0.88371 43.75627 0.15740 0.00210 0.00348
SN: 494440 12 0.88381 0.88381 43.71263 0.17210 0.00210 0.11960
SN: 649013 12 0.88389 0.88389 44.20962 0.19670 0.00210 0.02913
SN: 461704 12 0.88397 0.88397 44.02479 0.23070 0.00210 0.00311
SN: 1040902 12 0.88420 0.88420 43.65386 0.17770 0.00210 0.03617
SN: 1059532 12 0.88420 0.88420 43.89570 0.15960 0.00210 0.00346
SN: 409627 12 0.88434 0.88434 43.79807 0.17220 0.00210 0.00599
SN: 1008837 12 0.88456 0.88456 44.24178 0.21740 0.00210 0.00551
SN: 758367 12 0.88456 0.88456 43.85070 0.20370 0.00210 0.00843
SN: 451110 12 0.88467 0.88467 43.51228 0.20040 0.00210 0.00873
SN: 370415 12 0.88476 0.88476 43.73970 0.15250 0.00210 0.01149
SN: 187489 12 0.88482 0.88482 43.79124 0.16000 0.00210 0.00715
SN: 89891 12 0.88501 0.88501 43.70496 0.22140 0.00210 0.00509
SN: 517253 12 0.88509 0.88509 43.69761 0.17970 0.00210 0.01602
SN: 744781 12 0.88517 0.88517 43.75615 0.16530 0.00210 0.00887
SN: 779866 12 0.88523 0.88523 43.67471 0.12470 0.00210 0.01216
SN: 1110455 12 0.88527 0.88527 44.11077 0.15860 0.00210 0.00275
SN: 369811 12 0.88529 0.88529 43.87000 0.19780 0.00210 0.02392
SN: 854009 12 0.88537 0.88537 43.55859 0.15850 0.00210 0.03753
SN: 987541 12 0.88541 0.88541 43.46786 0.18770 0.00210 0.00729
SN: 440070 12 0.88548 0.88548 44.14389 0.19150 0.00210 0.00980
SN: 758588 12 0.88555 0.88555 43.60003 0.18090 0.00210 0.00483
SN: 161774 12 0.88557 0.88557 43.82801 0.17100 0.00210 0.00644
SN: 155884 12 0.88569 0.88569 43.67725 0.11540 0.00210 0.00419
SN: 802007 12 0.88572 0.88572 43.88208 0.15020 0.00210 0.00624
SN: 916738 12 0.88581 0.88581 43.77953 0.16770 0.00210 0.11192
SN: 431647 12 0.88583 0.88583 43.67941 0.15530 0.00210 0.00356
SN: 600622 12 0.88585 0.88585 43.59036 0.15430 0.00210 0.00503
SN: 130361 12 0.88594 0.88594 43.84148 0.17680 0.00210 0.00267
SN: 440185 12 0.88594 0.88594 43.71873 0.16210 0.00210 0.00452
SN: 291771 12 0.88596 0.88596 43.81863 0.14450 0.00210 0.01175
SN: 542791 12 0.88606 0.88606 43.72443 0.15720 0.00210 0.05871
SN: 104413 12 0.88607 0.88607 43.90442 0.16910 0.00210 0.00578
SN: 122897 12 0.88626 0.88626 43.67569 0.16400 0.00210 0.00342
SN: 731774 12 0.88631 0.88631 43.72712 0.17460 0.00210 0.00527
SN: 859441 12 0.88668 0.88668 43.68758 0.16080 0.00210 0.00461
SN: 730049 12 0.88714 0.88714 43.83315 0.16880 0.00210 0.11211
SN: 211022 12 0.88735 0.88735 43.61666 0.15520 0.00210 0.00368
SN: 306753 12 0.88735 0.88735 43.62319 0.14990 0.00210 0.01249
SN: 542391 12 0.88736 0.88736 43.70178 0.15590 0.00210 0.00317
SN: 123695 12 0.88743 0.88743 43.89076 0.16820 0.00210 0.00525
SN: 378077 12 0.88748 0.88748 43.90786 0.14380 0.00210 0.10132
SN: 764492 12 0.88772 0.88772 43.50607 0.14470 0.00210 0.03650
SN: 18435 12 0.88784 0.88784 44.10444 0.21550 0.00210 0.01188
SN: 302746 12 0.88788 0.88788 43.84464 0.15670 0.00210 0.01357
SN: 265436 12 0.88818 0.88818 43.72852 0.14070 0.00210 0.00297
SN: 1077037 12 0.88824 0.88824 43.64278 0.15620 0.00210 0.05021
SN: 1057965 12 0.88851 0.88851 43.67394 0.22320 0.00210 0.01526
SN: 1058427 12 0.88867 0.88867 44.00608 0.20000 0.00210 0.01353
SN: 663706 12 0.88878 0.88878 43.64976 0.15540 0.00210 0.00791
SN: 1057115 12 0.88893 0.88893 43.73497 0.16370 0.00210 0.00473
SN: 594752 12 0.88915 0.88915 43.87553 0.17110 0.00210 0.00545
SN: 570105 12 0.88933 0.88933 43.76493 0.14490 0.00210 0.00587
SN: 603280 12 0.88942 0.88942 44.10103 0.18900 0.00210 0.00676
SN: 255728 12 0.88949 0.88949 43.59619 0.13750 0.00210 0.00347
SN: 1152469 12 0.88988 0.88988 43.59208 0.16210 0.00210 0.00375
SN: 1040850 12 0.89015 0.89015 43.76750 0.17450 0.00210 0.00985
SN: 1106934 12 0.89017 0.89017 43.83305 0.17560 0.00210 0.00747
SN: 732846 12 0.89036 0.89036 43.76929 0.15100 0.00210 0.00601
SN: 558583 12 0.89038 0.89038 44.17687 0.25220 0.00210 0.05078
SN: 430430 12 0.89039 0.89039 43.69250 0.17390 0.00210 0.01849
SN: 282776 12 0.89065 0.89065 43.95281 0.16360 0.00210 0.00947
SN: 907949 12 0.89079 0.89079 43.81822 0.16660 0.00210 0.00490
SN: 464634 12 0.89088 0.89088 43.68280 0.16020 0.00210 0.00542
SN: 986344 12 0.89091 0.89091 43.92458 0.23140 0.00210 0.00967
SN: 69223 12 0.89092 0.89092 43.67205 0.19040 0.00210 0.13915
SN: 1004296 12 0.89093 0.89093 43.77123 0.15090 0.00210 0.00440
SN: 937736 12 0.89108 0.89108 43.86057 0.18900 0.00210 0.00590
SN: 794886 12 0.89110 0.89110 43.87164 0.15940 0.00210 0.01715
SN: 434725 12 0.89113 0.89113 43.57767 0.15680 0.00210 0.00903
SN: 848794 12 0.89116 0.89116 43.73741 0.15920 0.00210 0.00873
SN: 45766 12 0.89120 0.89120 43.66937 0.16580 0.00210 0.00679
SN: 515742 12 0.89157 0.89157 44.13368 0.28530 0.00210 0.00754
SN: 508732 12 0.89180 0.89180 43.79819 0.15400 0.00210 0.01541
SN: 298462 12 0.89220 0.89220 43.61099 0.16640 0.00210 0.00738
SN: 724216 12 0.89227 0.89227 43.93125 0.16900 0.00210 0.00757
SN: 545090 12 0.89230 0.89230 43.91577 0.15330 0.00210 0.00605
SN: 1165712 12 0.89253 0.89253 43.65081 0.14850 0.00210 0.00377
SN: 208261 12 0.89283 0.89283 43.64724 0.19920 0.00210 0.00541
SN: 109458 12 0.89297 0.89297 44.22736 0.22970 0.00210 0.00723
SN: 1034355 12 0.89298 0.89298 44.21962 0.20330 0.00210 0.00350
SN: 789818 12 0.89352 0.89352 43.60111 0.13800 0.00210 0.00438
SN: 382315 12 0.89391 0.89391 43.85176 0.14870 0.00210 0.00892
SN: 1134687 12 0.89398 0.89398 43.79424 0.18270 0.00210 0.00642
SN: 333507 12 0.89409 0.89409 43.88377 0.17640 0.00210 0.02247
SN: 559535 12 0.89411 0.89411 43.68495 0.15210 0.00210 0.00959
SN: 848140 12 0.89425 0.89425 43.97695 0.15640 0.00210 0.00819
SN: 745930 12 0.89437 0.89437 43.88276 0.16230 0.00210 0.00539
SN: 171290 12 0.89445 0.89445 43.68321 0.13890 0.00210 0.00338
SN: 676889 12 0.89477 0.89477 43.80006 0.14550 0.00210 0.00987
SN: 1121158 12 0.89480 0.89480 43.69508 0.14410 0.00210 0.00765
SN: 700312 12 0.89491 0.89491 43.94055 0.20640 0.00210 0.00644
SN: 974163 12 0.89493 0.89493 43.59318 0.15480 0.00210 0.00466
SN: 1119527 12 0.89502 0.89502 43.61015 0.14780 0.00210 0.00491
SN: 920894 12 0.89505 0.89505 43.66471 0.16660 0.00210 0.00826
SN: 258746 12 0.89508 0.89508 43.87325 0.15800 0.00210 0.00514
SN: 615671 12 0.89509 0.89509 43.84858 0.17840 0.00210 0.00757
SN: 532302 12 0.89525 0.89525 43.68053 0.15360 0.00210 0.00593
SN: 79047 12 0.89530 0.89530 43.72629 0.15040 0.00210 0.00458
SN: 210756 12 0.89534 0.89534 43.64872 0.14010 0.00210 0.01139
SN: 383642 12 0.89550 0.89550 43.85926 0.17780 0.00210 0.00972
SN: 209736 12 0.89563 0.89563 43.86149 0.20640 0.00210 0.01063
SN: 221704 12 0.89570 0.89570 43.82140 0.16950 0.00210 0.00283
SN: 1112543 12 0.89571 0.89571 43.61229 0.17220 0.00210 0.00541
SN: 932308 12 0.89598 0.89598 43.85977 0.15680 0.00210 0.00630
SN: 772964 12 0.89606 0.89606 43.75019 0.16220 0.00210 0.00517
SN: 456614 12 0.89610 0.89610 43.66744 0.15350 0.00210 0.00385
SN: 1060733 12 0.89641 0.89641 43.86970 0.16860 0.00210 0.00382
SN: 937757 12 0.89670 0.89670 43.96921 0.17340 0.00210 0.00444
SN: 168196 12 0.89682 0.89682 43.78842 0.17370 0.00210 0.00926
SN: 53108 12 0.89699 0.89699 43.92789 0.16540 0.00210 0.00492
SN: 663778 12 0.89719 0.89719 43.71277 0.15490 0.00210 0.01547
SN: 873993 12 0.89747 0.89747 43.67922 0.13710 0.00210 0.00500
SN: 854221 12 0.89764 0.89764 43.84715 0.17170 0.00210 0.00380
SN: 716828 12 0.89773 0.89773 43.73375 0.21220 0.00210 0.00243
SN: 1107471 12 0.89776 0.89776 43.66853 0.14660 0.00210 0.01173
SN: 502457 12 0.89784 0.89784 44.37219 0.21690 0.00210 0.00377
SN: 702058 12 0.89789 0.89789 43.69850 0.23230 0.00210 0.21466
SN: 321492 12 0.89811 0.89811 43.71530 0.14480 0.00210 0.11621
SN: 798357 12 0.89814 0.89814 43.68140 0.14690 0.00210 0.01261
SN: 1013686 12 0.89826 0.89826 43.37004 0.21880 0.00210 0.01128
SN: 180534 12 0.89841 0.89841 43.68158 0.15520 0.00210 0.00524
SN: 663692 12 0.89849 0.89849 43.74065 0.15740 0.00210 0.00502
SN: 119406 12 0.89855 0.89855 43.96996 0.15780 0.00210 0.00390
SN: 454308 12 0.89893 0.89893 43.52520 0.13590 0.00210 0.00522
SN: 119613 12 0.89903 0.89903 44.15982 0.16700 0.00210 0.00416
SN: 998684 12 0.89934 0.89934 43.69589 0.20860 0.00210 0.00355
SN: 914503 12 0.89972 0.89972 43.51530 0.15370 0.00210 0.00610
SN: 1137255 12 0.89975 0.89975 43.53049 0.13980 0.00210 0.09465
SN: 251402 12 0.89995 0.89995 43.64684 0.18460 0.00210 0.00373
SN: 1144890 12 0.90029 0.90029 43.87497 0.17840 0.00210 0.02109
SN: 524674 12 0.90036 0.90036 43.79116 0.16170 0.00210 0.00667
SN: 606470 12 0.90109 0.90109 43.69534 0.15650 0.00210 0.00537
SN: 521613 12 0.90119 0.90119 43.94357 0.19690 0.00210 0.00432
SN: 691655 12 0.90131 0.90131 43.76424 0.18060 0.00210 0.01862
SN: 416105 12 0.90140 0.90140 43.73845 0.15370 0.00210 0.02065
SN: 798578 12 0.90140 0.90140 43.85058 0.15590 0.00210 0.00395
SN: 374745 12 0.90152 0.90152 44.12926 0.20430 0.00210 0.00265
SN: 728895 12 0.90164 0.90164 43.97661 0.17430 0.00210 0.00464
SN: 773881 12 0.90182 0.90182 43.79733 0.24700 0.00210 0.00651
SN: 284309 12 0.90186 0.90186 43.72370 0.12270 0.00210 0.00511
SN: 126300 12 0.90234 0.90234 43.99869 0.20640 0.00210 0.00311
SN: 502843 12 0.90242 0.90242 43.45216 0.14640 0.00210 0.00767
SN: 948142 12 0.90272 0.90272 43.51570 0.15940 0.00210 0.00530
SN: 807520 12 0.90280 0.90280 43.69558 0.14720 0.00210 0.00510
SN: 1152994 12 0.90315 0.90315 43.44843 0.20330 0.00210 0.00700
SN: 56029 12 0.90341 0.90341 44.09464 0.17780 0.00210 0.00438
SN: 1005587 12 0.90356 0.90356 43.84799 0.13770 0.00210 0.01030
SN: 740256 12 0.90370 0.90370 43.83997 0.20510 0.00210 0.00702
SN: 539737 12 0.90385 0.90385 44.05428 0.17940 0.00210 0.01604
SN: 1049651 12 0.90397 0.90397 43.60606 0.13970 0.00210 0.00476
SN: 795226 12 0.90414 0.90414 43.47406 0.15040 0.00210 0.02169
SN: 530925 12 0.90422 0.90422 43.66110 0.15180 0.00210 0.00608
SN: 1006745 12 0.90423 0.90423 43.71790 0.18250 0.00210 0.04725
SN: 439176 12 0.90443 0.90443 44.13310 0.20890 0.00210 0.01124
SN: 1125607 12 0.90445 0.90445 43.93169 0.16100 0.00210 0.00672
SN: 30876 12 0.90463 0.90463 43.64676 0.11340 0.00210 0.00576
SN: 63997 12 0.90467 0.90467 43.82920 0.17060 0.00210 0.00541
SN: 811505 12 0.90527 0.90527 43.73952 0.14500 0.00210 0.01698
SN: 410107 12 0.90557 0.90557 43.72518 0.13650 0.00210 0.00746
SN: 489427 12 0.90574 0.90574 43.74479 0.15320 0.00210 0.01013
SN: 1126766 12 0.90586 0.90586 43.83322 0.17210 0.00210 0.00878
SN: 408417 12 0.90606 0.90606 43.78682 0.14170 0.00210 0.00637
SN: 1019939 12 0.90610 0.90610 44.01974 0.16230 0.00210 0.00414
SN: 681299 12 0.90619 0.90619 43.80483 0.16990 0.00210 0.00662
SN: 874928 12 0.90623 0.90623 43.79750 0.15270 0.00210 0.00399
SN: 95048 12 0.90633 0.90633 44.01519 0.14650 0.00210 0.00296
SN: 385831 12 0.90636 0.90636 44.04024 0.14500 0.00210 0.00611
SN: 251108 12 0.90641 0.90641 43.69386 0.15520 0.00210 0.10493
SN: 131557 12 0.90644 0.90644 43.90488 0.20700 0.00210 0.00506
SN: 705040 12 0.90648 0.90648 43.70861 0.15880 0.00210 0.00651
SN: 630785 12 0.90663 0.90663 43.67507 0.16290 0.00210 0.00938
SN: 218228 12 0.90683 0.90683 43.80456 0.15800 0.00210 0.00450
SN: 710410 12 0.90683 0.90683 43.91711 0.14990 0.00210 0.00479
SN: 597332 12 0.90695 0.90695 44.05758 0.19080 0.00210 0.00750
SN: 226727 12 0.90700 0.90700 43.80013 0.16210 0.00210 0.00554
SN: 824607 12 0.90710 0.90710 43.81571 0.18250 0.00210 0.10230
SN: 1092789 12 0.90721 0.90721 43.80025 0.16890 0.00210 0.00441
SN: 10715 12 0.90753 0.90753 43.84373 0.16050 0.00210 0.00670
SN: 684759 12 0.90758 0.90758 43.99415 0.20360 0.00210 0.00462
SN: 771882 12 0.90765 0.90765 43.56601 0.13710 0.00210 0.00402
SN: 787862 12 0.90791 0.90791 43.76967 0.17170 0.00210 0.00376
SN: 91382 12 0.90795 0.90795 43.82704 0.16060 0.00210 0.00449
SN: 1038282 12 0.90811 0.90811 43.87020 0.16160 0.00210 0.00476
SN: 903641 12 0.90812 0.90812 44.03710 0.18540 0.00210 0.00469
SN: 818673 12 0.90818 0.90818 44.18798 0.18690 0.00210 0.00452
SN: 224955 12 0.90837 0.90837 43.70986 0.19310 0.00210 0.00477
SN: 31134 12 0.90870 0.90870 43.82796 0.14260 0.00210 0.01097
SN: 544950 12 0.90883 0.90883 43.66500 0.17880 0.00210 0.00874
SN: 41314 12 0.90885 0.90885 43.92972 0.20520 0.00210 0.00540
SN: 476631 12 0.90905 0.90905 43.59408 0.15090 0.00210 0.01056
SN: 61857 12 0.90906 0.90906 43.82966 0.20080 0.00210 0.24468
SN: 802782 12 0.90919 0.90919 43.82089 0.15370 0.00210 0.00580
SN: 987977 12 0.90946 0.90946 43.85301 0.17650 0.00210 0.00994
SN: 621863 12 0.90951 0.90951 43.90411 0.17780 0.00210 0.00875
