# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 0  # flag for cosmology fitter to choose blind option # 5785
zCMB zHEL MU MUERR MUERR_SYS
2.246199999999999863e-01 2.246199999999999863e-01 4.017587000000000330e+01 9.710000000000000575e-02 6.179999999999999730e-03
2.248999999999999888e-01 2.248999999999999888e-01 4.016167999999999694e+01 9.629999999999999671e-02 7.830000000000000154e-03
2.263199999999999934e-01 2.263199999999999934e-01 4.029563999999999879e+01 9.760000000000000620e-02 6.649999999999999661e-03
2.286900000000000044e-01 2.286900000000000044e-01 4.035296999999999912e+01 9.810000000000000664e-02 7.190000000000000210e-03
2.293699999999999906e-01 2.293699999999999906e-01 4.031528999999999741e+01 9.149999999999999800e-02 6.620000000000000016e-03
2.300500000000000045e-01 2.300500000000000045e-01 4.042929000000000173e+01 9.800000000000000377e-02 6.530000000000000214e-03
2.311699999999999866e-01 2.311699999999999866e-01 4.027790000000000248e+01 9.740000000000000047e-02 6.210000000000000242e-03
2.332100000000000006e-01 2.332100000000000006e-01 4.025478999999999985e+01 9.710000000000000575e-02 6.130000000000000032e-03
2.341199999999999948e-01 2.341199999999999948e-01 4.031658000000000186e+01 9.729999999999999760e-02 6.429999999999999952e-03
2.346999999999999920e-01 2.346999999999999920e-01 4.046108000000000260e+01 9.829999999999999849e-02 5.830000000000000113e-03
2.358099999999999918e-01 2.358099999999999918e-01 4.026847999999999672e+01 9.139999999999999514e-02 6.179999999999999730e-03
2.372700000000000087e-01 2.372700000000000087e-01 4.029090999999999667e+01 9.850000000000000422e-02 9.769999999999999171e-03
2.377400000000000069e-01 2.377400000000000069e-01 4.031197000000000230e+01 9.769999999999999518e-02 6.380000000000000254e-03
2.380800000000000138e-01 2.380800000000000138e-01 4.035166000000000253e+01 9.869999999999999607e-02 6.839999999999999726e-03
2.387799999999999923e-01 2.387799999999999923e-01 4.037317999999999785e+01 9.750000000000000333e-02 5.790000000000000008e-03
2.390899999999999970e-01 2.390899999999999970e-01 4.021598000000000184e+01 9.669999999999999429e-02 6.000000000000000125e-03
2.392900000000000027e-01 2.392900000000000027e-01 4.025372000000000128e+01 9.740000000000000047e-02 6.380000000000000254e-03
2.396699999999999942e-01 2.396699999999999942e-01 4.035838999999999999e+01 1.035999999999999976e-01 3.081099999999999950e-01
2.406800000000000050e-01 2.406800000000000050e-01 4.041940999999999917e+01 1.011999999999999983e-01 6.969999999999999633e-03
2.409900000000000098e-01 2.409900000000000098e-01 4.043064999999999998e+01 9.969999999999999696e-02 7.250000000000000368e-03
2.424099999999999866e-01 2.424099999999999866e-01 4.022977999999999810e+01 1.001999999999999974e-01 7.230000000000000315e-03
2.432900000000000063e-01 2.432900000000000063e-01 4.054428999999999661e+01 9.800000000000000377e-02 7.479999999999999670e-03
2.433700000000000030e-01 2.433700000000000030e-01 4.038810000000000144e+01 9.710000000000000575e-02 5.610000000000000403e-03
2.433899999999999952e-01 2.433899999999999952e-01 4.045667999999999864e+01 1.015000000000000069e-01 6.839999999999999726e-03
2.439300000000000079e-01 2.439300000000000079e-01 4.050262000000000029e+01 9.929999999999999938e-02 6.340000000000000149e-03
2.446399999999999963e-01 2.446399999999999963e-01 4.054402999999999935e+01 9.940000000000000224e-02 6.009999999999999717e-03
2.447799999999999976e-01 2.447799999999999976e-01 4.025576000000000221e+01 9.769999999999999518e-02 6.720000000000000279e-03
2.456099999999999950e-01 2.456099999999999950e-01 4.047843000000000302e+01 9.850000000000000422e-02 5.479999999999999628e-03
2.462100000000000122e-01 2.462100000000000122e-01 4.039806999999999704e+01 1.009000000000000036e-01 6.680000000000000174e-03
2.463400000000000034e-01 2.463400000000000034e-01 4.049535999999999802e+01 9.790000000000000091e-02 7.040000000000000251e-03
2.464800000000000046e-01 2.464800000000000046e-01 4.042014999999999958e+01 9.940000000000000224e-02 5.740000000000000310e-03
2.466800000000000104e-01 2.466800000000000104e-01 4.044084999999999752e+01 1.003000000000000003e-01 6.380000000000000254e-03
2.471200000000000063e-01 2.471200000000000063e-01 4.041452000000000311e+01 9.840000000000000135e-02 6.279999999999999992e-03
2.489899999999999891e-01 2.489899999999999891e-01 4.040814999999999912e+01 9.589999999999999913e-02 7.080000000000000356e-03
2.493700000000000083e-01 2.493700000000000083e-01 4.042506000000000199e+01 9.990000000000000269e-02 5.910000000000000323e-03
2.497800000000000020e-01 2.497800000000000020e-01 4.053987000000000052e+01 1.030999999999999972e-01 1.774999999999999842e-02
2.512300000000000089e-01 2.512300000000000089e-01 4.047769000000000261e+01 9.900000000000000466e-02 5.919999999999999915e-03
2.516200000000000103e-01 2.516200000000000103e-01 4.053063000000000216e+01 9.719999999999999474e-02 7.210000000000000263e-03
2.518500000000000183e-01 2.518500000000000183e-01 4.044969999999999999e+01 9.959999999999999409e-02 6.119999999999999572e-03
2.520399999999999863e-01 2.520399999999999863e-01 4.070148999999999972e+01 9.370000000000000551e-02 6.239999999999999887e-03
2.523199999999999887e-01 2.523199999999999887e-01 4.046153999999999940e+01 9.829999999999999849e-02 5.729999999999999850e-03
2.523900000000000032e-01 2.523900000000000032e-01 4.053763000000000005e+01 9.800000000000000377e-02 5.159999999999999656e-03
2.528500000000000192e-01 2.528500000000000192e-01 4.041335000000000122e+01 9.729999999999999760e-02 5.640000000000000048e-03
2.553099999999999814e-01 2.553099999999999814e-01 4.047388000000000119e+01 9.859999999999999321e-02 6.510000000000000162e-03
2.570299999999999807e-01 2.570299999999999807e-01 4.045253999999999905e+01 1.006999999999999978e-01 7.110000000000000001e-03
2.575700000000000212e-01 2.575700000000000212e-01 4.066210000000000235e+01 1.034999999999999948e-01 7.000000000000000146e-03
2.576100000000000056e-01 2.576100000000000056e-01 4.053414000000000073e+01 9.979999999999999982e-02 7.250000000000000368e-03
2.586300000000000265e-01 2.586300000000000265e-01 4.057748999999999739e+01 9.829999999999999849e-02 5.499999999999999681e-03
2.587800000000000100e-01 2.587800000000000100e-01 4.055698999999999899e+01 1.032000000000000001e-01 3.504000000000000170e-02
2.588300000000000045e-01 2.588300000000000045e-01 4.057992999999999739e+01 1.000000000000000056e-01 7.080000000000000356e-03
2.590399999999999925e-01 2.590399999999999925e-01 4.070318000000000325e+01 1.005000000000000060e-01 7.110000000000000001e-03
2.600999999999999979e-01 2.600999999999999979e-01 4.063199000000000183e+01 9.919999999999999651e-02 5.629999999999999588e-03
2.602999999999999758e-01 2.602999999999999758e-01 4.061648999999999887e+01 9.879999999999999893e-02 5.230000000000000274e-03
2.604299999999999948e-01 2.604299999999999948e-01 4.057948999999999984e+01 1.000999999999999945e-01 1.217999999999999985e-02
2.614799999999999902e-01 2.614799999999999902e-01 4.042045999999999850e+01 1.003000000000000003e-01 7.130000000000000053e-03
2.623699999999999921e-01 2.623699999999999921e-01 4.070622000000000185e+01 9.900000000000000466e-02 5.179999999999999709e-03
2.631899999999999795e-01 2.631899999999999795e-01 4.058288000000000295e+01 9.879999999999999893e-02 6.000000000000000125e-03
2.632599999999999940e-01 2.632599999999999940e-01 4.063929999999999865e+01 1.015000000000000069e-01 6.089999999999999927e-03
2.634500000000000175e-01 2.634500000000000175e-01 4.046746999999999872e+01 1.037000000000000005e-01 2.503999999999999976e-02
2.640399999999999969e-01 2.640399999999999969e-01 4.041197999999999979e+01 9.750000000000000333e-02 5.420000000000000338e-03
2.642200000000000104e-01 2.642200000000000104e-01 4.076377000000000095e+01 1.018000000000000016e-01 6.230000000000000294e-03
2.650399999999999978e-01 2.650399999999999978e-01 4.046397999999999939e+01 9.919999999999999651e-02 6.000000000000000125e-03
2.662200000000000122e-01 2.662200000000000122e-01 4.085495999999999839e+01 9.879999999999999893e-02 5.619999999999999996e-03
2.672900000000000276e-01 2.672900000000000276e-01 4.063788000000000267e+01 9.979999999999999982e-02 7.130000000000000053e-03
2.675699999999999745e-01 2.675699999999999745e-01 4.083053000000000310e+01 9.979999999999999982e-02 5.380000000000000233e-03
2.693699999999999983e-01 2.693699999999999983e-01 4.046903999999999968e+01 9.979999999999999982e-02 6.499999999999999702e-03
2.696399999999999908e-01 2.696399999999999908e-01 4.063823000000000008e+01 1.006999999999999978e-01 7.519999999999999775e-03
2.700500000000000123e-01 2.700500000000000123e-01 4.077141000000000304e+01 1.019000000000000045e-01 6.559999999999999859e-03
2.705799999999999872e-01 2.705799999999999872e-01 4.080221000000000231e+01 1.039000000000000062e-01 2.128999999999999990e-02
2.706799999999999762e-01 2.706799999999999762e-01 4.063566000000000145e+01 9.299999999999999933e-02 5.839999999999999705e-03
2.711299999999999821e-01 2.711299999999999821e-01 4.062624999999999886e+01 9.890000000000000180e-02 5.259999999999999919e-03
2.713499999999999801e-01 2.713499999999999801e-01 4.051203000000000287e+01 9.890000000000000180e-02 5.340000000000000129e-03
2.726899999999999880e-01 2.726899999999999880e-01 4.056542999999999921e+01 9.969999999999999696e-02 6.570000000000000319e-03
2.757899999999999796e-01 2.757899999999999796e-01 4.079301000000000244e+01 9.800000000000000377e-02 5.179999999999999709e-03
2.765799999999999925e-01 2.765799999999999925e-01 4.066651999999999845e+01 9.879999999999999893e-02 5.109999999999999959e-03
2.766899999999999915e-01 2.766899999999999915e-01 4.072993000000000308e+01 9.740000000000000047e-02 5.850000000000000165e-03
2.786000000000000143e-01 2.786000000000000143e-01 4.076068999999999676e+01 1.003000000000000003e-01 5.570000000000000298e-03
2.793499999999999872e-01 2.793499999999999872e-01 4.073586000000000240e+01 1.010999999999999954e-01 7.779999999999999589e-03
2.803100000000000036e-01 2.803100000000000036e-01 4.072811000000000092e+01 9.969999999999999696e-02 5.559999999999999838e-03
2.811000000000000165e-01 2.811000000000000165e-01 4.061489999999999867e+01 1.003000000000000003e-01 6.749999999999999924e-03
2.814900000000000180e-01 2.814900000000000180e-01 4.063750999999999891e+01 1.024999999999999939e-01 5.669999999999999693e-03
2.817299999999999804e-01 2.817299999999999804e-01 4.075585999999999842e+01 9.840000000000000135e-02 5.490000000000000088e-03
2.823999999999999844e-01 2.823999999999999844e-01 4.085327000000000197e+01 1.034000000000000058e-01 6.400000000000000307e-03
2.835599999999999787e-01 2.835599999999999787e-01 4.079110000000000014e+01 9.900000000000000466e-02 5.270000000000000379e-03
2.846699999999999786e-01 2.846699999999999786e-01 4.071721000000000146e+01 1.030999999999999972e-01 6.700000000000000226e-03
2.856400000000000050e-01 2.856400000000000050e-01 4.080666000000000082e+01 9.940000000000000224e-02 5.470000000000000036e-03
2.857000000000000095e-01 2.857000000000000095e-01 4.078255999999999659e+01 9.959999999999999409e-02 6.490000000000000109e-03
2.859800000000000120e-01 2.859800000000000120e-01 4.093045999999999651e+01 9.969999999999999696e-02 4.959999999999999999e-03
2.864200000000000079e-01 2.864200000000000079e-01 4.079453999999999780e+01 9.810000000000000664e-02 5.170000000000000116e-03
2.865699999999999914e-01 2.865699999999999914e-01 4.093529000000000195e+01 9.929999999999999938e-02 6.899999999999999883e-03
2.866600000000000259e-01 2.866600000000000259e-01 4.078869999999999862e+01 1.019999999999999934e-01 5.309999999999999616e-03
2.868999999999999884e-01 2.868999999999999884e-01 4.097053999999999974e+01 9.869999999999999607e-02 5.279999999999999971e-03
2.870599999999999818e-01 2.870599999999999818e-01 4.100845999999999947e+01 1.003000000000000003e-01 5.270000000000000379e-03
2.872999999999999998e-01 2.872999999999999998e-01 4.086648000000000280e+01 1.005000000000000060e-01 6.930000000000000396e-03
2.883000000000000007e-01 2.883000000000000007e-01 4.079511999999999716e+01 1.034000000000000058e-01 7.820000000000000562e-03
2.886500000000000177e-01 2.886500000000000177e-01 4.081624999999999659e+01 9.990000000000000269e-02 5.960000000000000020e-03
2.886600000000000277e-01 2.886600000000000277e-01 4.072529000000000110e+01 9.850000000000000422e-02 6.150000000000000085e-03
2.890800000000000036e-01 2.890800000000000036e-01 4.071396000000000015e+01 1.050999999999999990e-01 8.559999999999999901e-03
2.902100000000000235e-01 2.902100000000000235e-01 4.066608000000000089e+01 9.829999999999999849e-02 5.069999999999999854e-03
2.906799999999999939e-01 2.906799999999999939e-01 4.080086000000000013e+01 9.990000000000000269e-02 5.709999999999999798e-03
2.913799999999999724e-01 2.913799999999999724e-01 4.089083999999999719e+01 9.950000000000000511e-02 4.810000000000000039e-03
2.918000000000000038e-01 2.918000000000000038e-01 4.075215000000000032e+01 1.003000000000000003e-01 5.420000000000000338e-03
2.920699999999999963e-01 2.920699999999999963e-01 4.099246000000000123e+01 1.034000000000000058e-01 5.689999999999999745e-03
2.921900000000000053e-01 2.921900000000000053e-01 4.083030999999999722e+01 9.349999999999999978e-02 5.210000000000000221e-03
2.922500000000000098e-01 2.922500000000000098e-01 4.085032999999999959e+01 9.829999999999999849e-02 5.279999999999999971e-03
2.927299999999999902e-01 2.927299999999999902e-01 4.080548000000000286e+01 9.929999999999999938e-02 6.119999999999999572e-03
2.929100000000000037e-01 2.929100000000000037e-01 4.089726999999999890e+01 9.990000000000000269e-02 4.760000000000000342e-03
2.931500000000000217e-01 2.931500000000000217e-01 4.099052999999999969e+01 9.940000000000000224e-02 6.239999999999999887e-03
2.932400000000000007e-01 2.932400000000000007e-01 4.092763999999999669e+01 9.890000000000000180e-02 5.009999999999999697e-03
2.939899999999999736e-01 2.939899999999999736e-01 4.084698000000000206e+01 9.779999999999999805e-02 5.559999999999999838e-03
2.941799999999999971e-01 2.941799999999999971e-01 4.083700000000000330e+01 9.740000000000000047e-02 5.799999999999999600e-03
2.944200000000000150e-01 2.944200000000000150e-01 4.083915999999999968e+01 9.819999999999999563e-02 4.749999999999999882e-03
2.950099999999999945e-01 2.950099999999999945e-01 4.081618999999999886e+01 9.940000000000000224e-02 6.058999999999999803e-02
2.950099999999999945e-01 2.950099999999999945e-01 4.112254000000000076e+01 1.039999999999999952e-01 5.380000000000000233e-03
2.951500000000000234e-01 2.951500000000000234e-01 4.086704000000000292e+01 9.969999999999999696e-02 4.830000000000000092e-03
2.957899999999999974e-01 2.957899999999999974e-01 4.094176000000000215e+01 9.919999999999999651e-02 5.470000000000000036e-03
2.958200000000000274e-01 2.958200000000000274e-01 4.088114999999999810e+01 9.859999999999999321e-02 5.069999999999999854e-03
2.964800000000000213e-01 2.964800000000000213e-01 4.091344999999999743e+01 9.900000000000000466e-02 5.130000000000000011e-03
2.965499999999999803e-01 2.965499999999999803e-01 4.079637000000000313e+01 9.909999999999999365e-02 4.669999999999999672e-03
2.969800000000000217e-01 2.969800000000000217e-01 4.107898000000000138e+01 9.990000000000000269e-02 5.810000000000000060e-03
2.986800000000000010e-01 2.986800000000000010e-01 4.076440000000000197e+01 9.890000000000000180e-02 4.470000000000000015e-03
2.987199999999999855e-01 2.987199999999999855e-01 4.088985000000000269e+01 9.790000000000000091e-02 4.859999999999999737e-03
2.991099999999999870e-01 2.991099999999999870e-01 4.097070000000000078e+01 9.859999999999999321e-02 4.760000000000000342e-03
2.999800000000000244e-01 2.999800000000000244e-01 4.071387000000000000e+01 9.310000000000000220e-02 5.409999999999999878e-03
3.000700000000000034e-01 3.000700000000000034e-01 4.087830999999999904e+01 9.869999999999999607e-02 4.789999999999999987e-03
3.002299999999999969e-01 3.002299999999999969e-01 4.083230999999999966e+01 1.000000000000000056e-01 6.289999999999999584e-03
3.004299999999999748e-01 3.004299999999999748e-01 4.098875000000000313e+01 9.879999999999999893e-02 4.850000000000000144e-03
3.005300000000000193e-01 3.005300000000000193e-01 4.121327000000000140e+01 9.710000000000000575e-02 4.729999999999999830e-03
3.006199999999999983e-01 3.006199999999999983e-01 4.091447999999999752e+01 1.010999999999999954e-01 5.069999999999999854e-03
3.013100000000000223e-01 3.013100000000000223e-01 4.113627000000000322e+01 9.890000000000000180e-02 6.579999999999999911e-03
